Gene,Description,De novo PTV Cases,De novo PTV Controls,De novo MisA Cases,De novo MisA Controls,De novo MisB Cases,De novo MisB Controls,DBS PTV Cases,DBS PTV controls,SWE PTV Cases,SWE PTV Controls,Transmitted,Untransmitted,Q‑Val
ENSG00000100353,eukaryotic translation initiation factor 3 subunit D,0,0,0,0,1,0,2,0,0,0,0,0,0.3484
ENSG00000143153,ATPase Na+/K+ transporting subunit beta 1,1,0,0,0,0,0,0,0,0,0,0,0,0.34949
ENSG00000106484,mesoderm specific transcript,1,0,0,0,0,0,0,0,0,0,0,0,0.35057
ENSG00000106078,cordon-bleu WH2 repeat protein,0,0,0,0,0,0,2,0,1,0,1,0,0.35164
ENSG00000113163,ceramide transporter 1,0,0,2,0,0,0,0,0,0,0,0,0,0.35271
ENSG00000121644,desumoylating isopeptidase 2,1,0,0,0,0,0,0,0,0,0,0,0,0.35378
ENSG00000073584,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",1,0,0,0,0,0,0,0,0,0,0,1,0.35484
ENSG00000107372,zinc finger AN1-type containing 5,1,0,0,0,0,0,0,0,0,0,0,0,0.3559
ENSG00000167768,keratin 1,0,0,0,0,0,0,2,0,1,0,1,0,0.35695
ENSG00000066135,lysine demethylase 4A,0,0,0,1,1,0,0,0,0,0,0,3,0.35799
ENSG00000133056,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,0,0,0,0,0,0,3,0,0,0,2,1,0.35903
ENSG00000197272,interleukin 27,1,0,0,0,0,0,0,0,0,0,0,0,0.36005
ENSG00000115306,"spectrin beta, non-erythrocytic 1",1,0,2,0,0,0,2,0,0,0,0,0,0.36108
ENSG00000074054,cytoplasmic linker associated protein 1,0,0,2,0,0,0,1,0,0,0,0,1,0.3621
ENSG00000162631,netrin G1,0,0,2,0,0,0,0,0,0,1,1,0,0.36312
ENSG00000186907,reticulon 4 receptor like 2,1,0,0,0,0,0,0,0,0,0,0,0,0.36413
ENSG00000108021,transcription activation suppressor family member 2,0,0,0,0,0,0,3,0,0,0,2,0,0.36514
ENSG00000150907,forkhead box O1,1,0,0,0,0,0,0,0,0,0,0,0,0.36616
ENSG00000105221,AKT serine/threonine kinase 2,0,0,2,0,0,0,0,0,0,0,1,1,0.36717
ENSG00000142751,GPN-loop GTPase 2,0,0,0,0,1,0,0,0,0,0,0,3,0.36817
ENSG00000107882,SUFU negative regulator of hedgehog signaling,1,0,0,0,0,0,0,0,0,0,0,0,0.36917
ENSG00000278311,gametogenetin binding protein 2,1,0,0,0,0,0,0,0,1,0,0,0,0.37016
ENSG00000137764,mitogen-activated protein kinase kinase 5,0,0,0,0,1,0,0,1,0,0,0,1,0.37115
ENSG00000251201,TMED7-TICAM2 readthrough,0,0,0,0,1,0,0,0,0,0,1,0,0.37213
ENSG00000155827,ring finger protein 20,0,0,0,0,1,0,2,2,1,0,2,3,0.37311
ENSG00000135439,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",0,0,2,0,0,0,0,0,1,0,0,0,0.37408
ENSG00000149532,cleavage and polyadenylation specific factor 7,0,0,0,0,1,0,0,0,0,0,0,0,0.37506
ENSG00000164880,integrator complex subunit 1,2,0,0,0,0,0,0,0,1,3,3,0,0.37603
ENSG00000142611,PR/SET domain 16,1,0,0,0,0,0,1,0,0,0,0,0,0.37699
ENSG00000140854,katanin regulatory subunit B1,0,0,0,0,1,0,0,0,0,1,0,0,0.37795
ENSG00000173175,adenylate cyclase 5,0,0,1,0,2,0,0,0,0,0,1,0,0.37891
ENSG00000154114,tubulin folding cofactor E like,1,0,0,0,0,0,0,0,0,0,1,0,0.37986
ENSG00000143621,interleukin enhancer binding factor 2,1,0,0,0,0,0,0,0,0,0,0,0,0.3808
ENSG00000024048,ubiquitin protein ligase E3 component n-recognin 2,0,0,0,1,0,0,5,0,0,1,1,0,0.38174
ENSG00000260903,XK related 7,1,0,0,0,0,0,0,0,0,0,0,0,0.38267
ENSG00000137770,CTD small phosphatase like 2,1,0,0,0,0,0,0,0,0,0,0,0,0.3836
ENSG00000187266,erythropoietin receptor,0,0,0,0,1,0,0,0,1,1,2,1,0.38453
ENSG00000178950,cyclin G associated kinase,0,0,0,0,1,0,0,0,0,0,0,0,0.38545
ENSG00000100504,glycogen phosphorylase L,0,0,0,0,1,0,0,2,0,0,2,7,0.38637
ENSG00000087365,splicing factor 3b subunit 2,0,0,2,0,0,0,0,0,0,0,0,2,0.38728
ENSG00000154229,protein kinase C alpha,0,0,2,1,0,0,0,0,0,0,0,2,0.38818
ENSG00000141867,bromodomain containing 4,1,0,2,0,0,0,0,0,0,0,0,0,0.38909
ENSG00000087510,transcription factor AP-2 gamma,1,0,0,0,0,0,0,0,0,0,0,0,0.38999
ENSG00000170577,SIX homeobox 2,1,0,0,0,0,0,0,0,0,0,0,0,0.39088
ENSG00000161203,adaptor related protein complex 2 subunit mu 1,1,0,0,0,0,0,0,0,0,0,0,0,0.39178
ENSG00000120458,Myb/SANT DNA binding domain containing 2,0,0,0,0,1,0,0,0,0,0,1,0,0.39266
ENSG00000124177,chromodomain helicase DNA binding protein 6,0,0,1,0,0,0,2,0,0,0,1,1,0.39354
ENSG00000089154,GCN1 activator of EIF2AK4,0,0,1,0,0,0,4,1,1,0,2,0,0.39442
ENSG00000132405,TBC1 domain family member 14,0,0,0,0,0,0,3,0,0,0,0,2,0.39529
ENSG00000123505,adenosylmethionine decarboxylase 1,1,0,0,0,0,0,0,0,0,0,0,0,0.39616
ENSG00000196141,spermatogenesis associated serine rich 2 like,1,0,0,0,0,0,1,1,0,0,0,0,0.39703
ENSG00000138668,heterogeneous nuclear ribonucleoprotein D,1,0,0,0,0,0,0,0,0,0,0,0,0.39789
ENSG00000160094,zinc finger protein 362,1,0,0,0,0,0,0,0,0,0,0,0,0.39874
ENSG00000148925,BTB domain containing 10,0,0,0,0,1,0,1,0,0,0,1,0,0.3996
ENSG00000141084,RAN binding protein 10,0,0,2,0,0,0,0,1,0,0,0,1,0.40046
ENSG00000012504,nuclear receptor subfamily 1 group H member 4,0,0,0,0,0,0,5,0,0,0,1,2,0.40131
ENSG00000116141,microtubule affinity regulating kinase 1,1,0,0,0,0,0,1,0,0,0,0,0,0.40215
ENSG00000187545,PRAME family member 10,1,0,0,0,0,0,0,0,0,0,0,0,0.403
ENSG00000165280,valosin containing protein,1,0,0,0,0,1,1,0,0,0,1,3,0.40384
ENSG00000170162,vestigial like family member 2,1,0,0,0,0,0,0,0,0,0,0,0,0.40468
ENSG00000155111,cyclin dependent kinase 19,1,0,0,0,0,0,0,1,0,0,0,0,0.40551
ENSG00000151632,aldo-keto reductase family 1 member C2,0,0,0,0,1,0,0,0,0,0,1,0,0.40634
ENSG00000076356,plexin A2,0,0,3,0,0,0,2,1,0,0,2,5,0.40718
ENSG00000068796,kinesin family member 2A,0,0,0,0,1,0,0,0,1,0,1,0,0.408
ENSG00000073861,T-box transcription factor 21,1,0,0,0,0,0,0,0,0,0,0,0,0.40883
ENSG00000153956,calcium voltage-gated channel auxiliary subunit alpha2delta 1,1,0,0,0,1,0,0,0,0,0,0,1,0.40965
ENSG00000065000,adaptor related protein complex 3 subunit delta 1,0,0,2,0,0,0,0,0,0,0,1,0,0.41046
ENSG00000142327,arginyl aminopeptidase like 1,0,0,2,0,0,0,0,1,0,0,0,0,0.41128
ENSG00000177731,FLII actin remodeling protein,0,0,2,0,0,0,1,1,1,1,1,3,0.41209
ENSG00000128607,kelch domain containing 10,1,0,0,0,0,1,0,1,0,0,1,0,0.4129
ENSG00000142149,hormonally up-regulated Neu-associated kinase,1,0,0,0,0,0,0,0,0,0,0,0,0.4137
ENSG00000174748,ribosomal protein L15,0,0,0,0,1,0,0,0,0,0,0,0,0.4145
ENSG00000154803,folliculin,1,0,0,0,0,0,0,0,0,0,2,1,0.4153
ENSG00000170396,zinc finger protein 804A,0,0,0,0,0,0,3,0,0,0,0,0,0.41611
ENSG00000099860,growth arrest and DNA damage inducible beta,0,0,0,0,1,0,0,0,0,0,0,1,0.4169
ENSG00000189091,splicing factor 3b subunit 3,0,0,1,2,0,0,2,0,0,0,1,0,0.4177
ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1,1,0,0,0,0,0,1,1,0,0,0,0,0.41849
ENSG00000062194,GC-rich promoter binding protein 1,1,0,0,0,0,0,0,0,0,0,0,0,0.41929
ENSG00000174579,MSL complex subunit 2,1,0,0,0,0,0,1,1,0,0,1,0,0.42008
ENSG00000118518,ring finger protein 146,1,0,0,0,0,0,0,0,1,0,0,1,0.42087
ENSG00000185070,fibronectin leucine rich transmembrane protein 2,1,0,0,0,0,0,0,0,0,0,0,0,0.42165
ENSG00000134954,"ETS proto-oncogene 1, transcription factor",0,0,0,0,0,0,3,0,0,0,0,0,0.42244
ENSG00000132604,telomeric repeat binding factor 2,1,0,0,0,0,0,0,0,0,0,0,0,0.42321
ENSG00000166025,angiomotin like 1,1,0,0,0,0,0,2,0,0,0,1,2,0.42399
ENSG00000196199,M-phase phosphoprotein 8,1,0,0,0,0,0,2,0,0,1,0,1,0.42477
ENSG00000206557,tripartite motif containing 71,1,0,0,0,0,0,0,0,0,0,0,0,0.42554
ENSG00000159335,parathymosin,1,0,0,0,0,0,0,0,0,0,0,0,0.42631
ENSG00000147862,nuclear factor I B,1,0,0,0,0,0,0,1,0,0,0,0,0.42708
ENSG00000277075,H2A clustered histone 8,0,0,0,0,1,0,0,0,0,1,0,0,0.42784
ENSG00000104936,DM1 protein kinase,0,0,2,0,0,0,0,0,0,0,0,0,0.4286
ENSG00000125851,proprotein convertase subtilisin/kexin type 2,1,0,0,0,0,0,2,0,0,1,0,0,0.42936
ENSG00000092445,TYRO3 protein tyrosine kinase,0,0,0,0,0,0,2,0,1,0,1,0,0.43012
ENSG00000006451,RAS like proto-oncogene A,0,0,0,0,1,0,0,0,0,0,0,0,0.43088
ENSG00000178188,SH2B adaptor protein 1,1,0,0,0,0,0,0,2,0,0,0,0,0.43163
ENSG00000189403,high mobility group box 1,0,0,0,0,1,0,0,0,0,0,0,0,0.43239
ENSG00000116754,serine and arginine rich splicing factor 11,1,0,0,0,0,0,0,0,0,0,0,0,0.43314
ENSG00000158560,dynein cytoplasmic 1 intermediate chain 1,0,0,2,0,0,0,1,1,0,0,1,0,0.43389
ENSG00000135519,potassium voltage-gated channel subfamily H member 3,0,0,2,0,0,1,0,1,0,0,0,1,0.43464
ENSG00000136383,alpha kinase 3,0,0,0,0,1,0,7,5,1,4,6,3,0.43539
ENSG00000023445,baculoviral IAP repeat containing 3,1,0,0,0,0,0,1,1,0,0,0,0,0.43613
ENSG00000197961,zinc finger protein 121,0,0,0,0,0,0,3,0,0,0,0,0,0.43687
ENSG00000167986,damage specific DNA binding protein 1,0,0,1,2,0,0,2,0,0,0,0,0,0.43761
ENSG00000179292,transmembrane protein 151A,1,0,0,0,0,0,0,0,0,0,0,0,0.43834
ENSG00000138379,myostatin,1,0,0,0,0,0,0,0,0,0,0,0,0.43907
ENSG00000112414,adhesion G protein-coupled receptor G6,0,0,0,0,0,0,5,1,0,0,4,1,0.4398
ENSG00000175073,valosin containing protein interacting protein 1,1,0,1,0,0,0,0,0,0,0,0,0,0.44053
ENSG00000090447,transcription factor AP-4,0,0,0,0,1,0,0,0,0,0,0,0,0.44125
ENSG00000107341,ubiquitin conjugating enzyme E2 R2,0,0,0,0,1,0,0,0,0,0,0,0,0.44197
ENSG00000160796,neurobeachin like 2,0,0,1,0,0,0,4,1,0,0,2,5,0.44269
ENSG00000008083,jumonji and AT-rich interaction domain containing 2,1,0,0,0,0,0,0,0,1,0,0,0,0.44341
ENSG00000163931,transketolase,0,0,2,0,0,0,0,0,0,1,2,1,0.44412
ENSG00000125618,paired box 8,1,0,0,0,0,0,0,0,0,0,0,0,0.44482
ENSG00000130222,growth arrest and DNA damage inducible gamma,1,0,0,0,0,0,0,0,0,0,0,0,0.44553
ENSG00000025434,nuclear receptor subfamily 1 group H member 3,1,0,0,0,0,0,0,2,0,0,2,0,0.44623
ENSG00000141582,chromobox 4,1,0,0,0,0,0,1,0,0,0,0,0,0.44693
ENSG00000110881,acid sensing ion channel subunit 1,1,0,0,0,0,0,0,0,0,1,0,0,0.44762
ENSG00000050820,"BCAR1 scaffold protein, Cas family member",1,0,0,0,0,0,0,0,0,0,0,0,0.44831
ENSG00000172578,kelch like family member 6,0,0,0,0,1,0,1,0,0,0,1,1,0.449
ENSG00000171462,delta like non-canonical Notch ligand 2,0,0,0,0,0,0,3,0,0,0,0,0,0.44969
ENSG00000136738,signal transducing adaptor molecule,1,0,0,0,0,0,0,0,0,0,1,0,0.45038
ENSG00000137825,inositol-trisphosphate 3-kinase A,1,0,0,0,0,0,0,0,0,0,0,0,0.45106
ENSG00000153561,required for meiotic nuclear division 5 homolog A,0,0,0,0,1,0,0,0,0,0,0,0,0.45175
ENSG00000175970,unc-119 lipid binding chaperone B,0,0,0,0,0,0,2,0,1,0,0,1,0.45243
ENSG00000119396,"RAB14, member RAS oncogene family",0,0,0,0,1,0,0,0,0,0,0,0,0.4531
ENSG00000167670,chromatin assembly factor 1 subunit A,1,0,0,0,0,0,0,0,0,1,0,0,0.45378
ENSG00000179094,period circadian regulator 1,1,0,0,0,0,0,3,2,1,0,1,4,0.45445
ENSG00000185246,pre-mRNA processing factor 39,1,0,0,0,0,0,0,0,0,0,1,0,0.45513
ENSG00000165219,GTPase activating protein and VPS9 domains 1,0,0,0,0,1,1,0,0,0,0,0,0,0.4558
ENSG00000140632,glyoxylate reductase 1 homolog,1,0,0,0,0,0,0,0,0,0,1,2,0.45646
ENSG00000160469,BR serine/threonine kinase 1,1,0,0,0,1,0,1,0,0,1,0,0,0.45713
ENSG00000156304,SR-related CTD associated factor 4,0,0,0,0,1,0,0,2,0,0,0,0,0.45779
ENSG00000132507,eukaryotic translation initiation factor 5A,0,0,0,0,1,0,0,0,0,0,0,0,0.45846
ENSG00000165449,solute carrier family 16 member 9,0,0,0,0,0,0,1,0,2,0,0,0,0.45912
ENSG00000260916,cell cycle progression 1,1,0,0,0,0,0,0,3,0,0,0,0,0.45978
ENSG00000063169,BRD4 interacting chromatin remodeling complex associated protein,1,0,0,0,0,0,0,0,0,0,0,0,0.46044
ENSG00000130699,TATA-box binding protein associated factor 4,1,0,1,0,0,0,0,0,0,0,0,0,0.46109
ENSG00000115548,lysine demethylase 3A,1,0,0,0,0,0,1,0,0,0,0,1,0.46175
ENSG00000171877,FERM domain containing 5,0,0,0,0,1,0,0,0,0,0,0,0,0.4624
ENSG00000162664,zinc finger protein 326,1,0,0,0,0,0,0,3,0,0,1,0,0.46305
ENSG00000131196,nuclear factor of activated T cells 1,1,0,0,0,0,0,0,0,0,0,1,0,0.4637
ENSG00000157657,zinc finger protein 618,1,0,0,0,0,0,0,2,0,1,0,0,0.46435
ENSG00000164924,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,0,0,0,0,1,0,0,0,0,0,0,0,0.465
ENSG00000205496,olfactory receptor family 51 subfamily A member 2,1,0,0,0,0,0,0,0,0,0,0,0,0.46564
ENSG00000139436,GIT ArfGAP 2,0,0,2,0,0,0,0,0,0,0,0,0,0.46629
ENSG00000162337,LDL receptor related protein 5,1,0,1,0,0,0,1,0,0,0,2,2,0.46693
ENSG00000113657,dihydropyrimidinase like 3,0,0,2,0,0,0,0,0,0,0,0,0,0.46757
ENSG00000184305,coiled-coil serine rich protein 1,1,0,0,0,0,0,2,1,1,0,1,1,0.46821
ENSG00000109189,ubiquitin specific peptidase 46,0,0,0,0,1,0,0,0,0,0,0,0,0.46884
ENSG00000078295,adenylate cyclase 2,1,0,0,1,0,0,0,0,1,0,1,3,0.46948
ENSG00000101161,pre-mRNA processing factor 6,0,0,0,0,2,0,1,4,0,0,0,1,0.47011
ENSG00000132953,exportin 4,1,0,0,0,0,0,2,0,0,0,0,0,0.47075
ENSG00000110047,EH domain containing 1,0,0,0,0,1,0,0,0,0,0,0,0,0.47138
ENSG00000072694,Fc fragment of IgG receptor IIb,0,0,1,0,0,0,3,0,0,0,0,2,0.47201
ENSG00000035687,adenylosuccinate synthase 2,1,0,0,0,0,0,0,0,0,0,0,0,0.47265
ENSG00000196218,ryanodine receptor 1,0,0,3,0,0,0,0,0,0,1,10,11,0.47328
ENSG00000073792,insulin like growth factor 2 mRNA binding protein 2,1,0,0,0,0,0,1,1,0,0,0,0,0.4739
ENSG00000019995,zinc finger RANBP2-type containing 1,1,0,0,0,0,0,0,0,0,0,0,0,0.47453
ENSG00000137343,alpha tubulin acetyltransferase 1,2,0,0,0,0,0,0,0,0,0,0,0,0.47515
ENSG00000102606,Rho guanine nucleotide exchange factor 7,1,0,0,0,0,0,0,1,0,0,0,1,0.47577
ENSG00000075043,potassium voltage-gated channel subfamily Q member 2,1,0,0,0,0,0,0,0,0,0,1,0,0.4764
ENSG00000167716,WD repeat domain 81,0,0,3,0,0,0,0,0,0,1,1,0,0.47702
ENSG00000158445,potassium voltage-gated channel subfamily B member 1,0,0,0,0,2,0,0,0,0,0,1,0,0.47764
ENSG00000124194,ganglioside induced differentiation associated protein 1 like 1,0,0,1,0,0,0,2,0,0,0,1,0,0.47826
ENSG00000004866,suppression of tumorigenicity 7,0,0,0,0,1,0,1,0,0,0,0,1,0.47887
ENSG00000101266,casein kinase 2 alpha 1,0,0,0,0,1,0,1,0,0,0,0,0,0.47949
ENSG00000128513,protection of telomeres 1,0,0,0,0,0,0,3,0,0,0,1,2,0.48011
ENSG00000145868,F-box protein 38,0,0,2,0,0,0,0,0,0,0,1,0,0.48072
ENSG00000003056,"mannose-6-phosphate receptor, cation dependent",1,1,0,0,0,0,1,2,0,2,0,1,0.48133
ENSG00000157557,"ETS proto-oncogene 2, transcription factor",0,0,0,0,1,0,0,1,0,0,0,0,0.48194
ENSG00000107779,bone morphogenetic protein receptor type 1A,0,0,0,0,1,0,0,0,0,0,1,0,0.48255
ENSG00000156687,unc-5 netrin receptor D,0,0,1,0,0,0,2,0,0,0,2,1,0.48315
ENSG00000148840,PPARG related coactivator 1,0,0,1,1,0,0,1,0,0,0,0,0,0.48376
ENSG00000111249,cut like homeobox 2,1,0,1,0,0,0,1,0,0,0,0,0,0.48436
ENSG00000151136,BTB domain containing 11,1,0,1,0,0,0,0,2,0,0,1,0,0.48496
ENSG00000157985,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",0,0,1,0,0,0,1,0,1,0,0,0,0.48555
ENSG00000138757,G3BP stress granule assembly factor 2,0,0,1,0,0,0,1,0,0,0,0,0,0.48615
ENSG00000186517,Rho GTPase activating protein 30,1,0,0,0,0,0,0,0,0,0,0,2,0.48674
ENSG00000100796,protein phosphatase 4 regulatory subunit 3A,1,0,0,0,0,0,0,0,0,0,0,0,0.48733
ENSG00000113749,histamine receptor H2,0,0,0,0,1,0,0,0,0,0,0,0,0.48793
ENSG00000117298,endothelin converting enzyme 1,1,0,0,0,0,0,1,1,0,0,2,0,0.48852
ENSG00000179295,protein tyrosine phosphatase non-receptor type 11,0,0,0,0,1,0,0,0,0,0,0,0,0.48911
ENSG00000105298,"cactin, spliceosome C complex subunit",1,0,0,0,0,0,0,0,0,0,0,0,0.4897
ENSG00000054793,ATPase phospholipid transporting 9A (putative),0,0,0,0,1,0,1,0,0,0,1,0,0.49028
ENSG00000076685,"5'-nucleotidase, cytosolic II",0,0,1,0,0,0,6,2,0,1,2,2,0.49087
ENSG00000102452,"sodium leak channel, non-selective",0,0,0,0,2,0,0,1,0,5,6,6,0.49145
ENSG00000179632,"MAF1 homolog, negative regulator of RNA polymerase III",0,0,1,0,0,0,1,0,0,0,0,0,0.49203
ENSG00000058673,zinc finger CCCH-type containing 11A,1,0,0,0,0,0,0,0,0,0,0,0,0.49262
ENSG00000163166,"interacts with SUPT6H, CTD assembly factor 1",1,0,0,0,0,0,0,0,0,2,1,0,0.4932
ENSG00000170579,DLG associated protein 1,1,0,0,0,0,0,0,1,0,0,0,0,0.49377
ENSG00000132613,MTSS I-BAR domain containing 2,1,0,0,0,0,0,0,0,0,1,0,0,0.49435
ENSG00000099822,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,0,0,0,0,2,0,0,0,0,0,0,0,0.49493
ENSG00000132341,"RAN, member RAS oncogene family",0,0,0,0,1,0,0,1,0,0,0,0,0.4955
ENSG00000090674,mucolipin 1,0,0,0,0,1,0,1,0,0,0,0,0,0.49607
ENSG00000204498,NFKB inhibitor like 1,1,0,0,0,0,0,0,0,0,0,1,0,0.49664
ENSG00000170144,heterogeneous nuclear ribonucleoprotein A3,0,0,0,0,1,0,0,0,0,0,0,0,0.4972
ENSG00000137497,nuclear mitotic apparatus protein 1,0,0,1,0,0,0,2,0,0,0,2,0,0.49777
ENSG00000133216,EPH receptor B2,1,0,0,1,0,0,0,0,0,0,0,1,0.49833
ENSG00000134452,F-box DNA helicase 1,1,0,1,0,0,0,0,0,0,0,3,0,0.49889
ENSG00000113240,CDC like kinase 4,0,0,0,0,0,0,3,0,0,0,1,0,0.49945
ENSG00000145888,glycine receptor alpha 1,0,0,0,0,1,0,1,2,1,0,0,3,0.50002
ENSG00000153234,nuclear receptor subfamily 4 group A member 2,0,0,0,0,1,0,0,1,0,0,0,0,0.50058
ENSG00000100852,Rho GTPase activating protein 5,1,0,0,0,0,0,1,1,1,0,0,0,0.50114
ENSG00000125037,ER membrane protein complex subunit 3,0,0,1,0,0,0,1,0,0,0,0,0,0.50171
ENSG00000162522,KIAA1522,1,0,0,0,0,0,0,0,0,0,1,0,0.50227
ENSG00000108984,mitogen-activated protein kinase kinase 6,0,0,0,0,1,0,0,0,0,0,0,0,0.50283
ENSG00000005812,F-box and leucine rich repeat protein 3,0,0,0,0,1,0,0,0,0,0,1,0,0.50339
ENSG00000120949,TNF receptor superfamily member 8,1,0,0,0,0,0,0,0,0,0,0,0,0.50394
ENSG00000204592,"major histocompatibility complex, class I, E",0,0,0,0,1,0,0,0,0,0,0,0,0.50449
ENSG00000197921,hes family bHLH transcription factor 5,1,0,0,0,0,0,0,0,0,0,0,0,0.50504
ENSG00000150712,myotubularin related protein 12,1,0,0,0,0,0,1,1,0,0,1,2,0.50559
ENSG00000139990,DDB1 and CUL4 associated factor 5,0,0,1,0,0,0,1,0,0,0,1,0,0.50614
ENSG00000100412,aconitase 2,0,0,2,0,0,0,2,3,0,1,0,2,0.50669
ENSG00000135473,poly(A) specific ribonuclease subunit PAN2,0,0,0,0,0,0,4,0,0,1,2,2,0.50724
ENSG00000140564,"furin, paired basic amino acid cleaving enzyme",1,0,0,0,0,0,0,0,0,0,0,0,0.50778
ENSG00000105835,nicotinamide phosphoribosyltransferase,0,0,1,0,0,0,1,0,0,0,0,0,0.50833
ENSG00000126461,SR-related CTD associated factor 1,1,0,0,0,0,0,0,0,0,0,0,0,0.50887
ENSG00000141441,GRB2 associated regulator of MAPK1 subtype 1,1,0,0,0,0,0,0,2,0,0,1,0,0.50941
ENSG00000103723,adaptor related protein complex 3 subunit beta 2,0,0,0,1,1,0,2,0,0,0,0,0,0.50996
ENSG00000165097,lysine demethylase 1B,1,0,0,0,0,0,0,0,0,0,0,0,0.5105
ENSG00000168589,dynein light chain roadblock-type 2,0,0,0,0,0,0,3,0,0,0,0,0,0.51103
ENSG00000159307,"signal peptide, CUB domain and EGF like domain containing 1",0,0,2,0,0,0,0,0,0,0,0,0,0.51157
ENSG00000125503,protein phosphatase 1 regulatory subunit 12C,0,0,2,0,0,0,0,0,0,0,2,0,0.5121
ENSG00000186298,protein phosphatase 1 catalytic subunit gamma,0,0,0,0,1,0,0,0,0,0,1,0,0.51264
ENSG00000145860,ring finger protein 145,0,0,0,0,1,0,1,0,0,0,0,0,0.51318
ENSG00000164327,RPTOR independent companion of MTOR complex 2,0,0,0,0,0,0,2,0,0,0,1,0,0.51371
ENSG00000107929,La ribonucleoprotein 4B,1,0,0,0,0,0,0,0,0,0,0,0,0.51424
ENSG00000138829,fibrillin 2,0,0,0,0,0,0,2,0,0,0,2,0,0.51477
ENSG00000139219,collagen type II alpha 1 chain,0,0,0,0,0,0,2,0,0,0,1,0,0.5153
ENSG00000153707,protein tyrosine phosphatase receptor type D,0,0,0,0,0,0,2,0,0,0,1,0,0.51583
ENSG00000171621,splA/ryanodine receptor domain and SOCS box containing 1,0,0,0,0,1,0,0,0,0,0,0,1,0.51636
ENSG00000105821,DnaJ heat shock protein family (Hsp40) member C2,0,0,0,0,0,0,4,1,0,0,0,0,0.51688
ENSG00000067715,synaptotagmin 1,0,0,0,0,1,0,0,0,0,0,0,0,0.51741
ENSG00000056097,zinc finger RNA binding protein,0,0,0,0,0,0,1,0,1,0,0,0,0.51793
ENSG00000056586,ring finger and CCCH-type domains 2,0,0,0,0,0,0,2,0,0,0,0,1,0.51845
ENSG00000105501,sialic acid binding Ig like lectin 5,0,0,0,0,1,0,0,1,0,0,1,3,0.51897
ENSG00000055163,cytoplasmic FMR1 interacting protein 2,0,0,0,0,0,0,2,0,0,0,0,0,0.51949
ENSG00000033122,leucine rich repeat containing 7,0,0,0,0,0,0,1,0,1,0,1,0,0.52
ENSG00000114554,plexin A1,0,0,1,0,1,0,2,0,0,0,0,1,0.52051
ENSG00000070961,ATPase plasma membrane Ca2+ transporting 1,0,0,0,0,0,0,2,0,0,0,0,0,0.52103
ENSG00000137776,SAFB like transcription modulator,0,0,0,0,0,0,2,0,0,0,2,0,0.52154
ENSG00000108309,RUN domain containing 3A,0,0,0,0,1,0,1,0,0,0,0,0,0.52205
ENSG00000073614,lysine demethylase 5A,0,0,0,0,0,0,2,0,0,0,0,1,0.52255
ENSG00000143493,integrator complex subunit 7,1,0,0,0,0,0,0,1,0,0,0,1,0.52306
ENSG00000161298,zinc finger protein 382,0,0,1,0,0,0,1,0,0,0,0,0,0.52356
ENSG00000085276,MDS1 and EVI1 complex locus,0,0,1,0,0,0,1,0,0,0,0,0,0.52406
ENSG00000134247,prostaglandin F2 receptor inhibitor,0,0,2,0,0,0,0,4,0,4,2,0,0.52456
ENSG00000198837,DENN domain containing 4B,0,0,0,0,0,0,2,0,0,0,0,1,0.52506
ENSG00000134508,Cdk5 and Abl enzyme substrate 1,0,0,0,0,1,0,0,2,0,0,0,0,0.52556
ENSG00000089280,FUS RNA binding protein,0,0,0,0,0,0,2,0,0,0,0,0,0.52605
ENSG00000153317,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",0,0,0,0,0,0,2,0,0,0,0,0,0.52655
ENSG00000173757,signal transducer and activator of transcription 5B,0,0,0,0,0,0,2,0,0,0,1,0,0.52704
ENSG00000171435,kinase suppressor of ras 2,0,0,0,0,0,0,1,0,1,0,0,2,0.52753
ENSG00000159086,PAX3 and PAX7 binding protein 1,0,0,0,0,0,0,2,0,0,0,0,0,0.52802
ENSG00000140332,"TLE family member 3, transcriptional corepressor",0,0,0,0,0,0,1,0,1,0,0,0,0.52851
ENSG00000168488,ataxin 2 like,0,0,0,0,0,0,2,0,0,0,0,1,0.52899
ENSG00000107789,multiple inositol-polyphosphate phosphatase 1,0,0,0,0,0,0,2,1,2,0,0,2,0.52948
ENSG00000187122,slit guidance ligand 1,0,0,0,0,0,0,2,0,0,0,2,0,0.52996
ENSG00000140326,codanin 1,1,0,0,0,0,0,2,0,0,1,5,3,0.53044
ENSG00000138081,F-box protein 11,1,0,0,0,1,0,0,0,0,0,0,0,0.53092
ENSG00000165030,"nuclear factor, interleukin 3 regulated",0,0,1,0,0,0,1,0,0,0,0,0,0.5314
ENSG00000116984,5-methyltetrahydrofolate-homocysteine methyltransferase,0,0,2,0,0,0,0,1,1,4,4,1,0.53187
ENSG00000108671,"proteasome 26S subunit, non-ATPase 11",0,0,0,0,0,0,2,0,0,0,1,0,0.53235
